Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,FlightDate,Distance,LateAircraftDelay,WeatherDelay,day,month,hour,OriginCity,temperature_c,precip_mm,cloud_pct,wind_speed_mps
EWR,DEN,1525,1753,0.0,2025-01-25,1605.0,0.0,0.0,25,1,15,New York,-2.4,0.0,96.0,11.4
ORD,PDX,923,1206,137.0,2025-01-25,1739.0,0.0,0.0,25,1,9,Chicago,-6.2,0.0,42.0,12.9
EWR,LAX,1000,1318,14.0,2025-01-25,2454.0,0.0,0.0,25,1,10,New York,-8.6,0.0,0.0,4.4
IAH,DEN,1055,1240,95.0,2025-01-25,862.0,0.0,0.0,25,1,10,Houston,7.5,0.0,2.0,10.8
DEN,IAH,940,1311,17.0,2025-01-25,862.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,SNA,800,933,-3.0,2025-01-25,846.0,0.0,0.0,25,1,8,Denver,-4.8,0.2,100.0,8.6
DEN,PSP,1945,2109,10.0,2025-01-25,776.0,10.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
DEN,GRR,950,1427,-2.0,2025-01-25,1015.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
IAH,EWR,1452,1930,97.0,2025-01-25,1400.0,63.0,0.0,25,1,14,Houston,16.2,0.0,100.0,11.3
DEN,BOI,1555,1802,31.0,2025-01-25,649.0,19.0,0.0,25,1,15,Denver,-5.9,0.1,100.0,8.7
DEN,RSW,946,1528,182.0,2025-01-25,1607.0,178.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
SAN,DEN,835,1203,79.0,2025-01-25,853.0,0.0,79.0,25,1,8,San Diego,10.9,0.0,1.0,8.7
EWR,RDU,2159,2344,45.0,2025-01-25,416.0,10.0,0.0,25,1,21,New York,-3.1,0.0,41.0,10.3
EWR,IAH,2050,2354,31.0,2025-01-25,1400.0,15.0,0.0,25,1,20,New York,-3.9,0.0,67.0,8.0
DEN,BUR,1940,2117,20.0,2025-01-25,850.0,2.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
DEN,SAN,1131,1301,27.0,2025-01-25,853.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,LGA,1405,1948,32.0,2025-01-25,1620.0,0.0,0.0,25,1,14,Denver,-6.4,0.0,100.0,9.5
IAH,DEN,947,1133,108.0,2025-01-25,862.0,83.0,0.0,25,1,9,Houston,5.9,0.0,0.0,10.0
DEN,SYR,1744,2302,38.0,2025-01-25,1492.0,0.0,0.0,25,1,17,Denver,-5.8,0.1,100.0,9.8
DEN,SLC,1540,1716,18.0,2025-01-25,391.0,18.0,0.0,25,1,15,Denver,-5.9,0.1,100.0,8.7
LGA,DEN,716,950,-7.0,2025-01-25,1620.0,0.0,0.0,25,1,7,New York,-12.9,0.0,0.0,2.8
DEN,ORD,940,1318,17.0,2025-01-25,888.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,OMA,1337,1611,38.0,2025-01-25,472.0,38.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
DEN,LAS,750,856,-2.0,2025-01-25,628.0,0.0,0.0,25,1,7,Denver,-4.6,0.2,100.0,5.0
DEN,ORD,1115,1450,135.0,2025-01-25,888.0,130.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,SAN,800,930,-4.0,2025-01-25,853.0,0.0,0.0,25,1,8,Denver,-4.8,0.2,100.0,8.6
EWR,ATL,645,921,47.0,2025-01-25,746.0,0.0,0.0,25,1,6,New York,-12.6,0.0,0.0,2.1
EWR,DFW,1824,2138,58.0,2025-01-25,1372.0,0.0,0.0,25,1,18,New York,-3.3,0.0,75.0,7.3
ORD,CID,2020,2132,39.0,2025-01-25,196.0,0.0,0.0,25,1,20,Chicago,-0.4,0.0,25.0,20.3
EWR,MIA,1125,1441,86.0,2025-01-25,1085.0,15.0,0.0,25,1,11,New York,-6.2,0.0,7.0,5.2
PHX,ORD,1000,1432,327.0,2025-01-25,1440.0,0.0,0.0,25,1,10,Phoenix,6.5,0.0,100.0,5.0
ORD,DFW,1340,1626,33.0,2025-01-25,802.0,21.0,0.0,25,1,13,Chicago,-1.6,0.0,31.0,14.2
LGA,DEN,1514,1748,-5.0,2025-01-25,1620.0,0.0,0.0,25,1,15,New York,-2.4,0.0,96.0,11.4
EWR,PBI,1330,1641,26.0,2025-01-25,1023.0,7.0,0.0,25,1,13,New York,-3.6,0.0,6.0,9.0
DEN,MSY,1010,1352,37.0,2025-01-25,1062.0,0.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,MSY,1332,1712,77.0,2025-01-25,1062.0,75.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
SEA,DEN,500,843,-10.0,2025-01-25,1024.0,0.0,0.0,25,1,5,Seattle,1.7,0.0,1.0,10.2
DEN,IND,1000,1432,37.0,2025-01-25,977.0,0.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,MCI,1005,1249,150.0,2025-01-25,533.0,150.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
IAH,MSP,2019,2315,56.0,2025-01-25,1034.0,28.0,0.0,25,1,20,Houston,13.7,0.2,100.0,12.5
DEN,HDN,1132,1234,99.0,2025-01-25,141.0,1.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,JAC,1140,1317,13.0,2025-01-25,406.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
EWR,LAX,1445,1758,-11.0,2025-01-25,2454.0,0.0,0.0,25,1,14,New York,-2.9,0.0,48.0,11.4
DEN,FLL,1006,1603,4.0,2025-01-25,1703.0,0.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,SJC,1944,2130,25.0,2025-01-25,948.0,25.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
ORD,SMF,1603,1845,79.0,2025-01-25,1781.0,0.0,0.0,25,1,16,Chicago,2.3,0.0,87.0,19.5
ORD,LGA,1400,1712,51.0,2025-01-25,733.0,0.0,0.0,25,1,14,Chicago,0.0,0.0,85.0,14.9
DEN,JAX,947,1510,13.0,2025-01-25,1447.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
IAH,MSY,2020,2138,136.0,2025-01-25,305.0,0.0,0.0,25,1,20,Houston,13.7,0.2,100.0,12.5
DEN,RNO,1115,1243,82.0,2025-01-25,804.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,HDN,1916,2018,8.0,2025-01-25,141.0,0.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
EWR,CLT,1858,2105,22.0,2025-01-25,529.0,15.0,0.0,25,1,18,New York,-3.3,0.0,75.0,7.3
IAH,IAD,1805,2209,61.0,2025-01-25,1190.0,27.0,0.0,25,1,18,Houston,15.2,0.1,100.0,14.2
DEN,SMF,750,934,35.0,2025-01-25,909.0,0.0,0.0,25,1,7,Denver,-4.6,0.2,100.0,5.0
MIA,DEN,1547,1820,100.0,2025-01-25,1709.0,59.0,0.0,25,1,15,Miami,20.1,0.0,6.0,20.6
DEN,SMF,1939,2120,17.0,2025-01-25,909.0,9.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
ORD,TVC,2020,2235,36.0,2025-01-25,224.0,0.0,0.0,25,1,20,Chicago,-0.4,0.0,25.0,20.3
MIA,EWR,1725,2039,69.0,2025-01-25,1085.0,61.0,0.0,25,1,17,Miami,20.5,0.0,37.0,16.0
DEN,EUG,1940,2131,47.0,2025-01-25,996.0,45.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
DEN,MEM,1105,1425,-1.0,2025-01-25,872.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
MIA,EWR,1018,1324,27.0,2025-01-25,1085.0,20.0,0.0,25,1,10,Miami,11.6,0.0,3.0,15.8
MIA,ORD,1609,1843,14.0,2025-01-25,1197.0,0.0,0.0,25,1,16,Miami,20.0,0.0,4.0,18.5
DEN,IAD,1025,1549,38.0,2025-01-25,1452.0,11.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,RDM,1120,1304,20.0,2025-01-25,898.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,MSP,1749,2052,65.0,2025-01-25,680.0,61.0,0.0,25,1,17,Denver,-5.8,0.1,100.0,9.8
IAH,CVG,2003,2330,50.0,2025-01-25,871.0,28.0,0.0,25,1,20,Houston,13.7,0.2,100.0,12.5
MIA,DEN,935,1213,159.0,2025-01-25,1709.0,152.0,0.0,25,1,9,Miami,10.1,0.0,1.0,17.8
DEN,EWR,1000,1544,98.0,2025-01-25,1605.0,81.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,PHX,1355,1554,1.0,2025-01-25,602.0,0.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
DEN,TPA,941,1511,13.0,2025-01-25,1506.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,SFO,1015,1204,-8.0,2025-01-25,967.0,0.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
SAN,ORD,1414,2025,54.0,2025-01-25,1723.0,22.0,0.0,25,1,14,San Diego,14.8,0.0,46.0,14.5
DEN,CMH,1754,2249,37.0,2025-01-25,1154.0,37.0,0.0,25,1,17,Denver,-5.8,0.1,100.0,9.8
DEN,SLC,1155,1330,11.0,2025-01-25,391.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
ATL,EWR,700,915,27.0,2025-01-25,746.0,0.0,0.0,25,1,7,Atlanta,-3.6,0.0,0.0,3.8
ORD,LAS,1301,1509,-3.0,2025-01-25,1514.0,0.0,0.0,25,1,13,Chicago,-1.6,0.0,31.0,14.2
DEN,SRQ,954,1528,7.0,2025-01-25,1531.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,IAD,600,1123,19.0,2025-01-25,1452.0,0.0,0.0,25,1,6,Denver,-4.8,0.1,100.0,4.2
DEN,DTW,1004,1448,26.0,2025-01-25,1123.0,0.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
EWR,RDU,1441,1627,27.0,2025-01-25,416.0,0.0,0.0,25,1,14,New York,-2.9,0.0,48.0,11.4
EWR,MCO,705,1008,-5.0,2025-01-25,937.0,0.0,0.0,25,1,7,New York,-12.9,0.0,0.0,2.8
LAX,ORD,2353,554,702.0,2025-01-25,1744.0,0.0,0.0,25,1,23,Los Angeles,11.4,0.4,35.0,11.6
SEA,DEN,900,1243,46.0,2025-01-25,1024.0,0.0,0.0,25,1,9,Seattle,-0.5,0.0,51.0,9.0
EWR,EYW,915,1247,-6.0,2025-01-25,1196.0,0.0,0.0,25,1,9,New York,-11.7,0.0,0.0,4.4
LAX,DEN,704,1033,158.0,2025-01-25,862.0,0.0,0.0,25,1,7,Los Angeles,10.7,0.0,100.0,8.3
LAX,DEN,850,1219,103.0,2025-01-25,862.0,0.0,0.0,25,1,8,Los Angeles,10.2,0.0,100.0,5.4
ORD,DEN,1035,1228,52.0,2025-01-25,888.0,0.0,0.0,25,1,10,Chicago,-6.2,0.0,35.0,12.5
EWR,PHX,630,1000,18.0,2025-01-25,2133.0,18.0,0.0,25,1,6,New York,-12.6,0.0,0.0,2.1
DEN,CLE,1748,2244,28.0,2025-01-25,1201.0,18.0,0.0,25,1,17,Denver,-5.8,0.1,100.0,9.8
IAH,IAD,1640,2040,37.0,2025-01-25,1190.0,0.0,0.0,25,1,16,Houston,15.9,0.0,100.0,11.1
DEN,OMA,2104,2338,17.0,2025-01-25,472.0,0.0,0.0,25,1,21,Denver,-8.2,0.0,100.0,2.8
EWR,LAX,1835,2155,-2.0,2025-01-25,2454.0,0.0,0.0,25,1,18,New York,-3.3,0.0,75.0,7.3
ORD,SAN,1955,2230,17.0,2025-01-25,1723.0,17.0,0.0,25,1,19,Chicago,0.7,0.0,14.0,20.9
ORD,SNA,1605,1841,54.0,2025-01-25,1726.0,44.0,0.0,25,1,16,Chicago,2.3,0.0,87.0,19.5
DEN,DCA,940,1459,12.0,2025-01-25,1476.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,SAT,1749,2103,69.0,2025-01-25,794.0,25.0,0.0,25,1,17,Denver,-5.8,0.1,100.0,9.8
DEN,MTJ,1325,1431,65.0,2025-01-25,196.0,11.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
EWR,HDN,751,1037,0.0,2025-01-25,1728.0,0.0,0.0,25,1,7,New York,-12.9,0.0,0.0,2.8
ORD,DEN,845,1035,2.0,2025-01-25,888.0,0.0,0.0,25,1,8,Chicago,-6.9,0.0,79.0,12.6
ORD,LAX,1535,1819,-1.0,2025-01-25,1744.0,0.0,0.0,25,1,15,Chicago,1.5,0.0,34.0,16.4
EWR,SAN,708,1020,30.0,2025-01-25,2425.0,0.0,0.0,25,1,7,New York,-12.9,0.0,0.0,2.8
DEN,IAH,745,1115,-3.0,2025-01-25,862.0,0.0,0.0,25,1,7,Denver,-4.6,0.2,100.0,5.0
PHX,DEN,1051,1245,34.0,2025-01-25,602.0,13.0,0.0,25,1,10,Phoenix,6.5,0.0,100.0,5.0
IAH,DEN,1805,1951,41.0,2025-01-25,862.0,35.0,0.0,25,1,18,Houston,15.2,0.1,100.0,14.2
DEN,LAX,800,939,-3.0,2025-01-25,862.0,0.0,0.0,25,1,8,Denver,-4.8,0.2,100.0,8.6
DEN,GEG,1920,2053,5.0,2025-01-25,836.0,0.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
LGA,DEN,1214,1447,-1.0,2025-01-25,1620.0,0.0,0.0,25,1,12,New York,-4.5,0.0,34.0,6.2
EWR,SAN,1714,2022,47.0,2025-01-25,2425.0,47.0,0.0,25,1,17,New York,-2.4,0.0,78.0,8.0
IAH,SNA,1700,1851,20.0,2025-01-25,1346.0,18.0,0.0,25,1,17,Houston,15.7,0.0,100.0,11.5
IAH,SFO,940,1205,68.0,2025-01-25,1635.0,0.0,0.0,25,1,9,Houston,5.9,0.0,0.0,10.0
DEN,COS,2105,2158,0.0,2025-01-25,73.0,0.0,0.0,25,1,21,Denver,-8.2,0.0,100.0,2.8
IAH,SAT,2006,2118,38.0,2025-01-25,191.0,17.0,0.0,25,1,20,Houston,13.7,0.2,100.0,12.5
DEN,OMA,1003,1239,43.0,2025-01-25,472.0,33.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,BZN,745,938,-2.0,2025-01-25,524.0,0.0,0.0,25,1,7,Denver,-4.6,0.2,100.0,5.0
DEN,PHL,1010,1544,11.0,2025-01-25,1558.0,11.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,ONT,1925,2051,24.0,2025-01-25,819.0,0.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
IAH,ONT,2015,2157,27.0,2025-01-25,1334.0,0.0,0.0,25,1,20,Houston,13.7,0.2,100.0,12.5
DEN,SFO,1133,1323,483.0,2025-01-25,967.0,468.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,TPA,1405,1936,9.0,2025-01-25,1506.0,0.0,0.0,25,1,14,Denver,-6.4,0.0,100.0,9.5
DEN,SBA,1120,1303,139.0,2025-01-25,916.0,5.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,MSY,1736,2117,171.0,2025-01-25,1062.0,163.0,0.0,25,1,17,Denver,-5.8,0.1,100.0,9.8
DEN,EWR,1340,1914,59.0,2025-01-25,1605.0,0.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
DEN,BZN,1150,1342,167.0,2025-01-25,524.0,161.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,PHX,745,949,2.0,2025-01-25,602.0,0.0,0.0,25,1,7,Denver,-4.6,0.2,100.0,5.0
DEN,MCI,2100,2343,8.0,2025-01-25,533.0,0.0,0.0,25,1,21,Denver,-8.2,0.0,100.0,2.8
DEN,MCO,940,1513,9.0,2025-01-25,1546.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,SFO,1720,1911,53.0,2025-01-25,967.0,35.0,0.0,25,1,17,Denver,-5.8,0.1,100.0,9.8
DEN,LAS,1345,1451,48.0,2025-01-25,628.0,48.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
DEN,MIA,1015,1615,2.0,2025-01-25,1709.0,0.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,SMF,1155,1336,135.0,2025-01-25,909.0,13.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
EWR,MCO,1115,1417,24.0,2025-01-25,937.0,0.0,0.0,25,1,11,New York,-6.2,0.0,7.0,5.2
IAH,DFW,730,857,96.0,2025-01-25,224.0,0.0,0.0,25,1,7,Houston,5.3,0.0,2.0,6.3
IAH,MIA,1840,2217,58.0,2025-01-25,964.0,0.0,0.0,25,1,18,Houston,15.2,0.1,100.0,14.2
DEN,LAX,1945,2121,12.0,2025-01-25,862.0,8.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
DEN,FCA,1115,1337,33.0,2025-01-25,752.0,27.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
SAN,DEN,700,1028,134.0,2025-01-25,853.0,0.0,0.0,25,1,7,San Diego,11.3,0.0,97.0,9.2
DEN,BWI,941,1505,-1.0,2025-01-25,1491.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,BUR,1115,1252,1.0,2025-01-25,850.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,DFW,941,1246,6.0,2025-01-25,641.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,SJU,946,1825,15.0,2025-01-25,2733.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
EWR,SLC,1959,2311,-3.0,2025-01-25,1969.0,0.0,0.0,25,1,19,New York,-3.5,0.0,47.0,8.0
DEN,SNA,1140,1311,13.0,2025-01-25,846.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,AUS,2043,2358,50.0,2025-01-25,775.0,0.0,0.0,25,1,20,Denver,-6.7,0.1,100.0,8.0
DEN,ATL,1738,2238,104.0,2025-01-25,1199.0,104.0,0.0,25,1,17,Denver,-5.8,0.1,100.0,9.8
ORD,MEM,2018,2217,118.0,2025-01-25,491.0,26.0,0.0,25,1,20,Chicago,-0.4,0.0,25.0,20.3
DEN,PSP,1115,1239,13.0,2025-01-25,776.0,6.0,7.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,SAN,1555,1725,83.0,2025-01-25,853.0,79.0,0.0,25,1,15,Denver,-5.9,0.1,100.0,8.7
EWR,DFW,1320,1630,-5.0,2025-01-25,1372.0,0.0,0.0,25,1,13,New York,-3.6,0.0,6.0,9.0
EWR,AUS,2030,2348,-9.0,2025-01-25,1504.0,0.0,0.0,25,1,20,New York,-3.9,0.0,67.0,8.0
DEN,PDX,800,954,-5.0,2025-01-25,991.0,0.0,0.0,25,1,8,Denver,-4.8,0.2,100.0,8.6
DEN,CID,1055,1353,57.0,2025-01-25,692.0,27.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
MIA,EWR,2020,2330,4.0,2025-01-25,1085.0,0.0,0.0,25,1,20,Miami,18.5,0.0,14.0,13.5
DEN,HDN,1325,1427,55.0,2025-01-25,141.0,15.0,40.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
ORD,MCO,1205,1557,36.0,2025-01-25,1005.0,0.0,0.0,25,1,12,Chicago,-3.4,0.0,27.0,13.5
DEN,DRO,1115,1229,25.0,2025-01-25,251.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,PIT,1800,2304,74.0,2025-01-25,1290.0,68.0,0.0,25,1,18,Denver,-5.9,0.1,100.0,9.0
DEN,BNA,950,1328,9.0,2025-01-25,1014.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,SAT,1005,1321,115.0,2025-01-25,794.0,20.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,PHX,1130,1332,42.0,2025-01-25,602.0,22.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
IAH,BZN,1015,1306,-8.0,2025-01-25,1385.0,0.0,0.0,25,1,10,Houston,7.5,0.0,2.0,10.8
DEN,MTJ,1125,1231,138.0,2025-01-25,196.0,131.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,AUS,1003,1317,46.0,2025-01-25,775.0,25.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,SAT,1326,1640,81.0,2025-01-25,794.0,81.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
DEN,LAX,1127,1303,-1.0,2025-01-25,862.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
BOS,SFO,800,1153,78.0,2025-01-25,2704.0,0.0,0.0,25,1,8,Boston,-13.4,0.0,1.0,5.4
DEN,RAP,1920,2037,47.0,2025-01-25,300.0,0.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
DEN,TUS,1120,1333,86.0,2025-01-25,639.0,22.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,AUS,1334,1648,27.0,2025-01-25,775.0,27.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
EWR,AUS,700,1022,16.0,2025-01-25,1504.0,16.0,0.0,25,1,7,New York,-12.9,0.0,0.0,2.8
BOS,DEN,1525,1815,13.0,2025-01-25,1754.0,0.0,0.0,25,1,15,Boston,-2.6,0.0,62.0,18.3
DEN,FLL,815,1412,-1.0,2025-01-25,1703.0,0.0,0.0,25,1,8,Denver,-4.8,0.2,100.0,8.6
DEN,DFW,2041,2346,10.0,2025-01-25,641.0,2.0,0.0,25,1,20,Denver,-6.7,0.1,100.0,8.0
DEN,BDL,1804,2350,80.0,2025-01-25,1671.0,63.0,0.0,25,1,18,Denver,-5.9,0.1,100.0,9.0
DEN,IAH,1140,1511,22.0,2025-01-25,862.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
SEA,SFO,1715,1934,66.0,2025-01-25,679.0,0.0,0.0,25,1,17,Seattle,5.3,0.0,0.0,10.3
DEN,MIA,1355,1953,7.0,2025-01-25,1709.0,0.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
DEN,MSP,1325,1621,12.0,2025-01-25,680.0,0.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
PHX,DEN,1440,1635,43.0,2025-01-25,602.0,33.0,0.0,25,1,14,Phoenix,13.8,0.0,94.0,6.0
IAH,CLT,1220,1551,47.0,2025-01-25,912.0,0.0,0.0,25,1,12,Houston,14.1,0.0,100.0,9.7
DEN,RNO,1920,2048,28.0,2025-01-25,804.0,0.0,0.0,25,1,19,Denver,-6.1,0.1,100.0,9.0
ORD,DEN,710,900,-7.0,2025-01-25,888.0,0.0,0.0,25,1,7,Chicago,-6.9,0.0,89.0,13.6
DEN,ABQ,1115,1238,3.0,2025-01-25,349.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,BIL,1145,1323,12.0,2025-01-25,455.0,10.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,PBI,1002,1551,154.0,2025-01-25,1679.0,140.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,SEA,1150,1355,1.0,2025-01-25,1024.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,BZN,1325,1518,59.0,2025-01-25,524.0,54.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
BOS,DEN,915,1205,1.0,2025-01-25,1754.0,0.0,0.0,25,1,9,Boston,-11.8,0.0,0.0,8.0
BOS,DEN,700,955,-3.0,2025-01-25,1754.0,0.0,0.0,25,1,7,Boston,-13.3,0.0,56.0,5.4
DEN,PDX,1155,1350,116.0,2025-01-25,991.0,98.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,MKE,1047,1411,92.0,2025-01-25,896.0,0.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,MSO,1115,1329,16.0,2025-01-25,679.0,2.0,14.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,JAC,1340,1517,80.0,2025-01-25,406.0,73.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
ORD,DSM,2020,2152,39.0,2025-01-25,299.0,0.0,0.0,25,1,20,Chicago,-0.4,0.0,25.0,20.3
DEN,CLE,1015,1512,76.0,2025-01-25,1201.0,70.0,0.0,25,1,10,Denver,-6.6,0.3,100.0,7.8
DEN,ORD,1330,1705,13.0,2025-01-25,888.0,0.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
DEN,MCI,1325,1609,26.0,2025-01-25,533.0,0.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
DEN,DFW,1327,1633,45.0,2025-01-25,641.0,45.0,0.0,25,1,13,Denver,-6.7,0.1,100.0,9.9
EWR,DEN,759,1033,-2.0,2025-01-25,1605.0,0.0,0.0,25,1,7,New York,-12.9,0.0,0.0,2.8
DEN,LAX,1610,1746,-1.0,2025-01-25,862.0,0.0,0.0,25,1,16,Denver,-5.9,0.1,100.0,9.3
DEN,BOS,745,1339,10.0,2025-01-25,1754.0,0.0,10.0,25,1,7,Denver,-4.6,0.2,100.0,5.0
EWR,LAS,1315,1556,-1.0,2025-01-25,2227.0,0.0,0.0,25,1,13,New York,-3.6,0.0,6.0,9.0
DEN,SFO,905,1056,1.0,2025-01-25,967.0,0.0,0.0,25,1,9,Denver,-6.2,0.2,100.0,10.1
DEN,SJC,1145,1331,19.0,2025-01-25,948.0,0.0,0.0,25,1,11,Denver,-6.8,0.4,100.0,6.7
DEN,ORD,600,938,8.0,2025-01-25,888.0,0.0,0.0,25,1,6,Denver,-4.8,0.1,100.0,4.2
EWR,DEN,1415,1636,-7.0,2025-01-25,1605.0,0.0,0.0,25,1,14,New York,-2.9,0.0,48.0,11.4
ORD,MIA,1800,2221,-2.0,2025-01-25,1197.0,0.0,0.0,25,1,18,Chicago,2.0,0.0,98.0,20.8
EWR,MIA,600,912,43.0,2025-01-25,1085.0,17.0,0.0,25,1,6,New York,-12.6,0.0,0.0,2.1
DEN,IAH,1245,1616,80.0,2025-01-25,862.0,75.0,0.0,25,1,12,Denver,-6.8,0.4,100.0,8.0
EWR,SAT,745,1116,54.0,2025-01-18,1569.0,19.0,0.0,18,1,7,New York,0.2,0.0,100.0,10.7
ATL,IAD,1438,1625,-8.0,2025-01-18,534.0,0.0,0.0,18,1,14,Atlanta,12.4,1.5,74.0,4.6
DEN,BOS,745,1339,25.0,2025-01-18,1754.0,0.0,0.0,18,1,7,Denver,-8.8,0.3,100.0,13.4
IAH,CLE,1521,1910,64.0,2025-01-18,1091.0,0.0,0.0,18,1,15,Houston,15.2,0.0,37.0,13.6
IAH,GSP,1840,2156,46.0,2025-01-18,837.0,0.0,0.0,18,1,18,Houston,15.5,0.0,0.0,14.7
DEN,SFO,905,1056,-6.0,2025-01-18,967.0,0.0,0.0,18,1,9,Denver,-10.0,0.2,100.0,11.2
DEN,SJC,1145,1331,13.0,2025-01-18,948.0,0.0,0.0,18,1,11,Denver,-10.4,0.2,100.0,12.4
DEN,ORD,600,938,27.0,2025-01-18,888.0,0.0,0.0,18,1,6,Denver,-7.9,0.3,100.0,10.4
